kepoi_name,kepler_name,glon,glat,sma,smaunc,prad,pradunc,kepoi_type
KOI 328.01,,79.330030,12.645790,,,,,FALSE POSITIVE
KOI 329.01,,81.196457,9.560738,,,,,FALSE POSITIVE
KOI 334.01,,76.711209,20.931871,,,,,FALSE POSITIVE
KOI 336.01,,77.632626,19.071913,,,,,FALSE POSITIVE
KOI 347.01,,80.556923,15.005412,,,,,FALSE POSITIVE
KOI 358.01,,82.841671,14.067768,,,,,FALSE POSITIVE
KOI 359.01,,81.714571,16.884114,,,,,FALSE POSITIVE
KOI 362.01,,69.713275,10.098400,,,,,FALSE POSITIVE
KOI 363.01,,69.994712,10.871194,,,,,FALSE POSITIVE
KOI 376.01,,82.573889,17.788545,,,,,FALSE POSITIVE
KOI 376.02,,82.573889,17.788545,,,,,FALSE POSITIVE
KOI 378.01,,70.789707,9.127006,,,,,FALSE POSITIVE
KOI 380.01,,71.084950,8.605161,,,,,FALSE POSITIVE
KOI 381.01,,70.505199,11.179847,,,,,FALSE POSITIVE
KOI 382.01,,70.558081,11.079832,,,,,FALSE POSITIVE
KOI 389.01,,71.209668,11.084495,,,,,FALSE POSITIVE
KOI 390.01,,71.322336,10.768770,,,,,FALSE POSITIVE
KOI 391.01,,72.298764,9.038061,,,,,FALSE POSITIVE
KOI 394.01,,71.941779,10.289232,,,,,FALSE POSITIVE
KOI 395.01,,72.501125,9.231866,,,,,FALSE POSITIVE
KOI 396.01,,70.912869,12.615153,,,,,FALSE POSITIVE
KOI 397.01,,73.033258,8.686439,,,,,FALSE POSITIVE
KOI 399.01,,75.869445,10.621290,,,,,FALSE POSITIVE
KOI 400.01,,68.896511,13.639174,,,,,FALSE POSITIVE
KOI 402.01,,71.047310,10.260753,,,,,FALSE POSITIVE
KOI 404.01,,74.917147,6.619376,,,,,FALSE POSITIVE
KOI 405.01,,71.836425,12.523027,,,,,FALSE POSITIVE
KOI 406.01,,74.871937,6.834048,,,,,FALSE POSITIVE
KOI 407.01,,75.554293,6.078880,,,,,FALSE POSITIVE
KOI 411.01,,75.791134,6.277523,,,,,FALSE POSITIVE
KOI 414.02,,73.124690,12.224195,,,,,FALSE POSITIVE
KOI 424.01,,79.402650,11.245934,,,,,FALSE POSITIVE
KOI 434.01,,80.719342,16.822856,,,,,FALSE POSITIVE
KOI 436.01,,80.503727,18.152363,,,,,FALSE POSITIVE
KOI 437.01,,83.231506,12.322736,,,,,FALSE POSITIVE
KOI 441.01,,70.860999,10.688046,,,,,FALSE POSITIVE
KOI 445.01,,73.633137,7.542940,,,,,FALSE POSITIVE
KOI 447.01,,73.688416,8.966346,,,,,FALSE POSITIVE
KOI 449.01,,72.359567,13.728069,,,,,FALSE POSITIVE
KOI 450.01,,73.727570,11.401226,,,,,FALSE POSITIVE
KOI 451.01,,73.479605,12.394350,,,,,FALSE POSITIVE
KOI 453.01,,72.571241,16.315025,,,,,FALSE POSITIVE
KOI 455.01,,73.255535,15.691856,,,,,FALSE POSITIVE
KOI 461.01,,76.536361,13.698430,,,,,FALSE POSITIVE
KOI 462.01,,79.308618,8.811351,,,,,FALSE POSITIVE
KOI 482.01,,82.336302,11.718495,,,,,FALSE POSITIVE
KOI 485.01,,83.972641,13.063860,,,,,FALSE POSITIVE
KOI 489.01,,70.470133,9.988976,,,,,FALSE POSITIVE
KOI 489.02,,70.470133,9.988976,,,,,FALSE POSITIVE
KOI 491.01,,70.944659,11.026437,,,,,FALSE POSITIVE
KOI 493.01,,69.683205,14.362275,,,,,FALSE POSITIVE
KOI 495.01,,70.895868,12.135137,,,,,FALSE POSITIVE
KOI 498.01,,72.202688,11.284367,,,,,FALSE POSITIVE
KOI 502.01,,73.639063,9.588668,,,,,FALSE POSITIVE
KOI 514.01,,74.966457,13.392000,,,,,FALSE POSITIVE
KOI 515.01,,74.618720,14.836174,,,,,FALSE POSITIVE
KOI 516.01,,77.683083,8.840847,,,,,FALSE POSITIVE
KOI 527.01,,76.530910,17.645468,,,,,FALSE POSITIVE
KOI 529.01,,78.166233,15.681918,,,,,FALSE POSITIVE
KOI 539.01,,81.203399,13.976543,,,,,FALSE POSITIVE
KOI 540.01,,83.072204,11.396657,,,,,FALSE POSITIVE
KOI 544.01,,81.843868,15.654565,,,,,FALSE POSITIVE
KOI 545.01,,83.414936,12.675900,,,,,FALSE POSITIVE
KOI 549.01,,70.530333,11.543442,,,,,FALSE POSITIVE
KOI 549.02,,70.530333,11.543442,,,,,FALSE POSITIVE
KOI 553.01,,75.475382,6.473544,,,,,FALSE POSITIVE
KOI 556.01,,76.314597,5.997246,,,,,FALSE POSITIVE
KOI 565.01,,74.069020,13.531174,,,,,FALSE POSITIVE
KOI 570.01,,77.228114,10.544881,,,,,FALSE POSITIVE
KOI 576.01,,73.902222,19.398629,,,,,FALSE POSITIVE
KOI 591.01,,78.227000,14.959094,,,,,FALSE POSITIVE
KOI 595.01,,81.506010,9.826610,,,,,FALSE POSITIVE
KOI 603.01,,70.151054,10.365617,,,,,FALSE POSITIVE
KOI 604.01,,72.999575,7.814286,,,,,FALSE POSITIVE
KOI 606.01,,73.017926,10.102575,,,,,FALSE POSITIVE
KOI 608.01,,75.787051,6.397564,,,,,FALSE POSITIVE
KOI 613.01,,75.919526,9.623926,,,,,FALSE POSITIVE
KOI 615.01,,77.577317,10.630325,,,,,FALSE POSITIVE
KOI 616.01,,79.032685,12.415078,,,,,FALSE POSITIVE
KOI 619.01,,76.940457,20.367642,,,,,FALSE POSITIVE
KOI 621.01,,81.632901,18.016176,,,,,FALSE POSITIVE
KOI 630.01,,72.818500,9.814741,,,,,FALSE POSITIVE
KOI 631.01,,71.948975,11.652603,,,,,FALSE POSITIVE
KOI 634.01,,74.763751,6.547170,,,,,FALSE POSITIVE
KOI 636.01,,71.904988,12.697424,,,,,FALSE POSITIVE
KOI 637.01,,72.709075,11.067595,,,,,FALSE POSITIVE
KOI 642.01,,72.337603,12.019754,,,,,FALSE POSITIVE
KOI 643.01,,75.853313,5.719010,,,,,FALSE POSITIVE
KOI 646.01,,75.059243,7.224872,,,,,FALSE POSITIVE
KOI 648.01,,70.521208,17.468267,,,,,FALSE POSITIVE
KOI 651.01,,74.076375,10.137746,,,,,FALSE POSITIVE
KOI 653.01,,75.227524,8.199133,,,,,FALSE POSITIVE
KOI 656.01,,74.351314,10.006974,,,,,FALSE POSITIVE
KOI 668.01,,76.971778,7.330131,,,,,FALSE POSITIVE
KOI 669.01,,75.919078,9.625019,,,,,FALSE POSITIVE
KOI 675.01,,77.348581,8.262013,,,,,FALSE POSITIVE
KOI 677.01,,77.264030,8.506221,,,,,FALSE POSITIVE
KOI 681.01,,74.501188,14.376035,,,,,FALSE POSITIVE
KOI 690.01,,73.669507,19.520023,,,,,FALSE POSITIVE
KOI 696.01,,75.259959,17.520524,,,,,FALSE POSITIVE
KOI 699.01,,79.602055,8.639838,,,,,FALSE POSITIVE
KOI 702.01,,80.452816,7.590530,,,,,FALSE POSITIVE
KOI 705.01,,80.018946,9.186577,,,,,FALSE POSITIVE
KOI 706.01,,80.502911,8.795104,,,,,FALSE POSITIVE
KOI 713.01,,77.266104,15.950318,,,,,FALSE POSITIVE
KOI 715.01,,79.202926,12.699117,,,,,FALSE POSITIVE
KOI 724.01,,78.138123,15.572785,,,,,FALSE POSITIVE
KOI 726.01,,80.893237,10.476641,,,,,FALSE POSITIVE
KOI 727.01,,77.071646,18.906528,,,,,FALSE POSITIVE
KOI 729.01,,81.185983,10.194811,,,,,FALSE POSITIVE
KOI 731.01,,77.374802,18.433734,,,,,FALSE POSITIVE
KOI 742.01,,81.195339,10.910876,,,,,FALSE POSITIVE
KOI 744.01,,80.869567,11.706780,,,,,FALSE POSITIVE
KOI 748.01,,77.615069,19.169715,,,,,FALSE POSITIVE
KOI 754.01,,78.520941,18.224288,,,,,FALSE POSITIVE
KOI 761.01,,82.524573,10.984432,,,,,FALSE POSITIVE
KOI 768.01,,79.264942,19.434730,,,,,FALSE POSITIVE
KOI 770.01,,82.330357,12.560009,,,,,FALSE POSITIVE
KOI 789.01,,82.861379,16.068379,,,,,FALSE POSITIVE
KOI 792.01,,70.140297,10.442981,,,,,FALSE POSITIVE
KOI 793.01,,70.488154,9.725234,,,,,FALSE POSITIVE
KOI 796.01,,70.701649,10.581464,,,,,FALSE POSITIVE
KOI 798.01,,71.160917,9.649790,,,,,FALSE POSITIVE
KOI 803.01,,72.053493,8.673299,,,,,FALSE POSITIVE
KOI 807.01,,69.908688,13.731333,,,,,FALSE POSITIVE
KOI 808.01,,70.185572,13.150905,,,,,FALSE POSITIVE
KOI 819.01,,73.430531,9.212377,,,,,FALSE POSITIVE
KOI 820.01,,73.797243,8.567897,,,,,FALSE POSITIVE
KOI 828.01,,74.269833,8.591859,,,,,FALSE POSITIVE
KOI 831.01,,73.840757,9.504196,,,,,FALSE POSITIVE
KOI 832.01,,74.074480,9.035417,,,,,FALSE POSITIVE
KOI 836.01,,76.064378,5.879597,,,,,FALSE POSITIVE
KOI 839.01,,75.946288,6.410760,,,,,FALSE POSITIVE
KOI 848.01,,71.899895,16.254249,,,,,FALSE POSITIVE
KOI 859.01,,72.757097,15.488416,,,,,FALSE POSITIVE
KOI 862.01,,72.211324,16.999950,,,,,FALSE POSITIVE
KOI 866.01,,74.646649,11.909312,,,,,FALSE POSITIVE
KOI 888.01,,77.580598,8.202005,,,,,FALSE POSITIVE
KOI 894.01,,78.163715,7.673084,,,,,FALSE POSITIVE
KOI 909.01,,78.722062,8.265136,,,,,FALSE POSITIVE
KOI 915.01,,74.176286,19.082542,,,,,FALSE POSITIVE
KOI 919.01,,76.598705,13.642907,,,,,FALSE POSITIVE
KOI 925.01,,76.849731,14.461066,,,,,FALSE POSITIVE
KOI 927.01,,78.518550,11.357797,,,,,FALSE POSITIVE
KOI 930.01,,78.211359,12.016899,,,,,FALSE POSITIVE
KOI 932.01,,79.153688,10.358084,,,,,FALSE POSITIVE
KOI 933.01,,79.627582,9.501815,,,,,FALSE POSITIVE
KOI 946.01,,79.968826,10.583556,,,,,FALSE POSITIVE
KOI 950.01,,78.826292,13.108002,,,,,FALSE POSITIVE
KOI 957.01,,72.817960,18.581090,,,,,FALSE POSITIVE
KOI 958.01,,69.393332,9.710337,,,,,FALSE POSITIVE
KOI 959.01,,77.749943,16.467837,,,,,FALSE POSITIVE
KOI 964.01,,79.004169,16.278977,,,,,FALSE POSITIVE
KOI 965.01,,70.501895,11.254585,,,,,FALSE POSITIVE
KOI 966.01,,70.717558,10.664170,,,,,FALSE POSITIVE
KOI 967.01,,71.351052,18.606922,,,,,FALSE POSITIVE
KOI 968.01,,72.558896,7.766081,,,,,FALSE POSITIVE
KOI 970.01,,80.534877,16.468292,,,,,FALSE POSITIVE
KOI 971.01,,79.212722,18.129781,,,,,FALSE POSITIVE
KOI 978.01,,79.286524,19.542222,,,,,FALSE POSITIVE
KOI 980.01,,83.561530,13.221420,,,,,FALSE POSITIVE
KOI 982.01,,69.900355,9.508502,,,,,FALSE POSITIVE
KOI 983.01,,80.990906,16.103421,,,,,FALSE POSITIVE
KOI 985.01,,81.356123,9.940516,,,,,FALSE POSITIVE
KOI 989.01,,81.371536,11.535527,,,,,FALSE POSITIVE
KOI 989.02,,81.371536,11.535527,,,,,FALSE POSITIVE
KOI 990.01,,79.477349,12.795031,,,,,FALSE POSITIVE
KOI 995.01,,72.310927,9.010742,,,,,FALSE POSITIVE
KOI 996.01,,72.305370,9.037873,,,,,FALSE POSITIVE
KOI 997.01,,69.966902,10.416089,,,,,FALSE POSITIVE
KOI 1000.01,,70.236971,10.286435,,,,,FALSE POSITIVE
KOI 1004.01,,70.821258,8.959510,,,,,FALSE POSITIVE
KOI 1006.01,,76.310470,6.019843,,,,,FALSE POSITIVE
KOI 1008.01,,70.002568,9.617959,,,,,FALSE POSITIVE
KOI 1009.01,,69.297682,9.753657,,,,,FALSE POSITIVE
KOI 1011.01,,75.502375,7.326892,,,,,FALSE POSITIVE
KOI 1012.01,,79.170215,7.043666,,,,,FALSE POSITIVE
KOI 1016.01,,77.502376,10.229110,,,,,FALSE POSITIVE
KOI 1018.01,,78.186854,8.942958,,,,,FALSE POSITIVE
KOI 1021.01,,68.961466,13.140408,,,,,FALSE POSITIVE
KOI 1023.01,,70.515654,9.734622,,,,,FALSE POSITIVE
KOI 1025.01,,70.352306,10.312908,,,,,FALSE POSITIVE
KOI 1028.01,,70.674977,9.030064,,,,,FALSE POSITIVE
KOI 1034.01,,75.755448,7.289012,,,,,FALSE POSITIVE
KOI 1035.01,,74.040988,10.704847,,,,,FALSE POSITIVE
KOI 1036.01,,75.745668,7.547138,,,,,FALSE POSITIVE
KOI 1037.01,,74.028897,11.353809,,,,,FALSE POSITIVE
KOI 1038.01,,76.544421,6.501547,,,,,FALSE POSITIVE
KOI 1039.01,,74.712004,9.015507,,,,,FALSE POSITIVE
KOI 1040.01,,75.943470,6.835678,,,,,FALSE POSITIVE
KOI 1041.01,,75.745170,7.544109,,,,,FALSE POSITIVE
KOI 1042.01,,75.889574,6.922559,,,,,FALSE POSITIVE
KOI 1043.01,,75.782835,6.981811,,,,,FALSE POSITIVE
KOI 1044.01,,74.625192,9.022316,,,,,FALSE POSITIVE
KOI 1045.01,,76.037545,7.184542,,,,,FALSE POSITIVE
KOI 1046.01,,74.480748,10.484233,,,,,FALSE POSITIVE
KOI 1047.01,,76.178802,6.711716,,,,,FALSE POSITIVE
KOI 1048.01,,76.141848,6.499017,,,,,FALSE POSITIVE
KOI 1049.01,,73.569631,11.266406,,,,,FALSE POSITIVE
KOI 1055.01,,72.510696,13.592020,,,,,FALSE POSITIVE
KOI 1056.01,,74.201740,10.355855,,,,,FALSE POSITIVE
KOI 1057.01,,76.040320,7.184362,,,,,FALSE POSITIVE
KOI 1058.01,,74.020772,11.117390,,,,,FALSE POSITIVE
KOI 1060.03,,74.025258,10.426691,,,,,FALSE POSITIVE
KOI 1062.01,,76.077477,7.341455,,,,,FALSE POSITIVE
KOI 1063.01,,78.844400,8.051596,,,,,FALSE POSITIVE
KOI 1064.01,,74.366504,17.047512,,,,,FALSE POSITIVE
KOI 1065.01,,77.456670,10.556917,,,,,FALSE POSITIVE
KOI 1068.01,,79.506740,6.901140,,,,,FALSE POSITIVE
KOI 1071.01,,77.544310,10.219464,,,,,FALSE POSITIVE
KOI 1073.01,,79.309461,7.233919,,,,,FALSE POSITIVE
KOI 1075.01,,81.809676,9.217134,,,,,FALSE POSITIVE
KOI 1076.01,,80.992788,10.562536,,,,,FALSE POSITIVE
KOI 1077.01,,78.713732,15.269286,,,,,FALSE POSITIVE
KOI 1079.01,,80.546094,11.141126,,,,,FALSE POSITIVE
KOI 1080.01,,80.988077,10.251338,,,,,FALSE POSITIVE
KOI 1084.01,,80.035629,12.213061,,,,,FALSE POSITIVE
KOI 1087.01,,71.502471,9.003949,,,,,FALSE POSITIVE
KOI 1088.01,,70.575188,10.833028,,,,,FALSE POSITIVE
KOI 1090.01,,70.716606,10.706757,,,,,FALSE POSITIVE
KOI 1091.01,,69.007448,14.136871,,,,,FALSE POSITIVE
KOI 1092.01,,71.169951,9.026763,,,,,FALSE POSITIVE
KOI 1093.01,,71.351768,9.510772,,,,,FALSE POSITIVE
KOI 1097.01,,70.802288,10.720209,,,,,FALSE POSITIVE
KOI 1098.01,,71.449578,9.319686,,,,,FALSE POSITIVE
KOI 1100.01,,70.331979,11.479950,,,,,FALSE POSITIVE
KOI 1104.01,,70.511752,10.336175,,,,,FALSE POSITIVE
KOI 1105.01,,71.918287,8.082506,,,,,FALSE POSITIVE
KOI 1107.01,,70.341762,11.457262,,,,,FALSE POSITIVE
KOI 1119.01,,71.895582,8.102079,,,,,FALSE POSITIVE
KOI 1119.02,,71.895582,8.102079,,,,,FALSE POSITIVE
KOI 1120.01,,76.199186,7.604238,,,,,FALSE POSITIVE
KOI 1121.01,,73.684062,12.543760,,,,,FALSE POSITIVE
KOI 1122.01,,76.520791,6.964958,,,,,FALSE POSITIVE
KOI 1123.01,,74.282988,11.266058,,,,,FALSE POSITIVE
KOI 1124.01,,75.590943,8.516073,,,,,FALSE POSITIVE
KOI 1125.01,,74.842839,10.046248,,,,,FALSE POSITIVE
KOI 1126.01,,76.193784,7.604613,,,,,FALSE POSITIVE
KOI 1130.01,,73.827021,18.738008,,,,,FALSE POSITIVE
KOI 1132.01,,79.639330,6.855993,,,,,FALSE POSITIVE
KOI 1133.01,,77.559823,10.644128,,,,,FALSE POSITIVE
KOI 1134.01,,74.497341,17.513997,,,,,FALSE POSITIVE
KOI 1134.02,,74.497341,17.513997,,,,,FALSE POSITIVE
KOI 1135.01,,79.856991,6.666418,,,,,FALSE POSITIVE
KOI 1136.01,,78.684113,8.629286,,,,,FALSE POSITIVE
KOI 1138.01,,74.584353,17.180190,,,,,FALSE POSITIVE
KOI 1139.01,,78.013132,9.832454,,,,,FALSE POSITIVE
KOI 1140.01,,79.887017,6.621688,,,,,FALSE POSITIVE
KOI 1143.01,,77.910884,9.764880,,,,,FALSE POSITIVE
KOI 1147.01,,76.449291,12.586751,,,,,FALSE POSITIVE
KOI 1153.01,,80.776273,11.272374,,,,,FALSE POSITIVE
KOI 1154.01,,81.678887,9.610772,,,,,FALSE POSITIVE
KOI 1155.01,,79.766584,13.416010,,,,,FALSE POSITIVE
KOI 1156.01,,77.048165,20.579376,,,,,FALSE POSITIVE
KOI 1157.01,,79.758495,13.405381,,,,,FALSE POSITIVE
KOI 1158.01,,80.899995,11.046083,,,,,FALSE POSITIVE
KOI 1167.01,,81.240879,10.894309,,,,,FALSE POSITIVE
KOI 1171.01,,81.244366,10.918996,,,,,FALSE POSITIVE
KOI 1172.01,,79.718035,13.436149,,,,,FALSE POSITIVE
KOI 1173.01,,80.839550,11.706018,,,,,FALSE POSITIVE
KOI 1178.01,,73.230882,7.362092,,,,,FALSE POSITIVE
KOI 1179.01,,72.170249,8.747857,,,,,FALSE POSITIVE
KOI 1180.01,,70.061560,13.845742,,,,,FALSE POSITIVE
KOI 1181.01,,71.198294,9.946590,,,,,FALSE POSITIVE
KOI 1182.01,,72.881330,7.918454,,,,,FALSE POSITIVE
KOI 1183.01,,71.181355,10.423938,,,,,FALSE POSITIVE
KOI 1184.01,,69.567165,15.150431,,,,,FALSE POSITIVE
KOI 1185.01,,71.068160,10.341072,,,,,FALSE POSITIVE
KOI 1186.01,,72.719982,8.319394,,,,,FALSE POSITIVE
KOI 1188.01,,72.441200,8.762285,,,,,FALSE POSITIVE
KOI 1189.01,,73.049090,7.433894,,,,,FALSE POSITIVE
KOI 1190.01,,72.315523,8.211288,,,,,FALSE POSITIVE
KOI 1196.01,,71.568144,9.321418,,,,,FALSE POSITIVE
KOI 1197.01,,71.781862,9.929495,,,,,FALSE POSITIVE
KOI 1200.01,,72.349476,8.200719,,,,,FALSE POSITIVE
KOI 1211.01,,72.281283,9.050108,,,,,FALSE POSITIVE
KOI 1213.01,,72.206527,8.391466,,,,,FALSE POSITIVE
KOI 1217.01,,70.979002,10.834172,,,,,FALSE POSITIVE
KOI 1223.01,,75.104204,10.359692,,,,,FALSE POSITIVE
KOI 1224.01,,74.471551,11.565118,,,,,FALSE POSITIVE
KOI 1225.01,,75.781400,9.193341,,,,,FALSE POSITIVE
KOI 1228.01,,76.424134,7.444473,,,,,FALSE POSITIVE
KOI 1229.01,,72.991048,14.131612,,,,,FALSE POSITIVE
KOI 1231.01,,76.226404,7.981248,,,,,FALSE POSITIVE
KOI 1232.01,,71.454499,18.584818,,,,,FALSE POSITIVE
KOI 1233.01,,76.466297,7.646708,,,,,FALSE POSITIVE
KOI 1234.01,,76.660294,6.973995,,,,,FALSE POSITIVE
KOI 1235.01,,76.577553,7.494869,,,,,FALSE POSITIVE
KOI 1237.01,,75.281711,9.799981,,,,,FALSE POSITIVE
KOI 1243.01,,72.988269,14.853192,,,,,FALSE POSITIVE
KOI 1247.01,,74.809006,18.422845,,,,,FALSE POSITIVE
KOI 1248.01,,75.952104,14.320944,,,,,FALSE POSITIVE
KOI 1250.01,,76.397261,13.843028,,,,,FALSE POSITIVE
KOI 1251.01,,75.922259,14.856970,,,,,FALSE POSITIVE
KOI 1252.01,,74.956850,17.862074,,,,,FALSE POSITIVE
KOI 1253.01,,79.988767,6.785965,,,,,FALSE POSITIVE
KOI 1254.01,,79.089510,8.149506,,,,,FALSE POSITIVE
KOI 1256.01,,80.326411,7.253450,,,,,FALSE POSITIVE
KOI 1259.01,,77.732799,11.834788,,,,,FALSE POSITIVE
KOI 1260.01,,78.611823,10.068331,,,,,FALSE POSITIVE
KOI 1262.01,,78.699928,9.681811,,,,,FALSE POSITIVE
KOI 1263.01,,76.925814,12.618330,,,,,FALSE POSITIVE
KOI 1265.01,,75.921921,14.695491,,,,,FALSE POSITIVE
KOI 1267.01,,79.268913,8.087374,,,,,FALSE POSITIVE
KOI 1269.01,,77.664162,11.866944,,,,,FALSE POSITIVE
KOI 1272.01,,75.884449,14.711579,,,,,FALSE POSITIVE
KOI 1277.01,,75.911215,14.695623,,,,,FALSE POSITIVE
KOI 1280.01,,78.381159,9.684595,,,,,FALSE POSITIVE
KOI 1284.01,,78.110502,19.651879,,,,,FALSE POSITIVE
KOI 1286.01,,82.135946,10.518732,,,,,FALSE POSITIVE
KOI 1289.01,,81.836651,10.773302,,,,,FALSE POSITIVE
KOI 1290.01,,81.628010,11.416891,,,,,FALSE POSITIVE
KOI 1291.01,,79.469822,15.164312,,,,,FALSE POSITIVE
KOI 1292.01,,80.951492,13.092568,,,,,FALSE POSITIVE
KOI 1293.01,,81.747190,11.316092,,,,,FALSE POSITIVE
KOI 1294.01,,81.332913,10.956673,,,,,FALSE POSITIVE
KOI 1295.01,,79.949286,14.054389,,,,,FALSE POSITIVE
KOI 1296.01,,79.786851,15.664236,,,,,FALSE POSITIVE
KOI 1297.01,,81.197248,11.621953,,,,,FALSE POSITIVE
KOI 1313.01,,78.666975,17.470296,,,,,FALSE POSITIVE
KOI 1318.01,,72.902070,8.292071,,,,,FALSE POSITIVE
KOI 1321.01,,73.598127,7.919445,,,,,FALSE POSITIVE
KOI 1322.01,,73.627003,7.047690,,,,,FALSE POSITIVE
KOI 1324.01,,71.170180,12.819832,,,,,FALSE POSITIVE
KOI 1326.01,,70.670151,14.135212,,,,,FALSE POSITIVE
KOI 1327.01,,72.663780,9.280680,,,,,FALSE POSITIVE
KOI 1330.01,,71.166836,11.904017,,,,,FALSE POSITIVE
KOI 1333.01,,73.713957,7.169247,,,,,FALSE POSITIVE
KOI 1334.01,,71.185310,11.897366,,,,,FALSE POSITIVE
KOI 1340.01,,73.737035,7.376310,,,,,FALSE POSITIVE
KOI 1343.01,,73.053308,8.978918,,,,,FALSE POSITIVE
KOI 1345.01,,75.410609,11.491477,,,,,FALSE POSITIVE
KOI 1346.01,,75.009420,12.132383,,,,,FALSE POSITIVE
KOI 1348.01,,75.018779,11.208947,,,,,FALSE POSITIVE
KOI 1349.01,,72.990233,15.537241,,,,,FALSE POSITIVE
KOI 1350.01,,76.901211,8.550403,,,,,FALSE POSITIVE
KOI 1352.01,,75.600134,10.380633,,,,,FALSE POSITIVE
KOI 1354.01,,77.217107,7.289250,,,,,FALSE POSITIVE
KOI 1365.01,,71.971080,19.002254,,,,,FALSE POSITIVE
KOI 1368.01,,74.736836,13.148528,,,,,FALSE POSITIVE
KOI 1371.01,,76.114436,9.157719,,,,,FALSE POSITIVE
KOI 1373.01,,74.762162,11.649398,,,,,FALSE POSITIVE
KOI 1374.01,,76.509263,9.444938,,,,,FALSE POSITIVE
KOI 1378.02,,76.489208,9.663404,,,,,FALSE POSITIVE
KOI 1380.01,,74.071141,13.621501,,,,,FALSE POSITIVE
KOI 1381.01,,76.106324,17.873115,,,,,FALSE POSITIVE
KOI 1383.01,,77.404548,13.010859,,,,,FALSE POSITIVE
KOI 1384.01,,79.259020,9.471107,,,,,FALSE POSITIVE
KOI 1386.01,,76.069349,16.706482,,,,,FALSE POSITIVE
KOI 1388.01,,78.439697,12.361167,,,,,FALSE POSITIVE
KOI 1389.01,,75.045851,18.715933,,,,,FALSE POSITIVE
KOI 1390.01,,78.853564,11.371762,,,,,FALSE POSITIVE
KOI 1392.01,,79.382801,9.513783,,,,,FALSE POSITIVE
KOI 1394.01,,75.328524,17.613275,,,,,FALSE POSITIVE
KOI 1400.01,,78.052087,12.339175,,,,,FALSE POSITIVE
KOI 1414.01,,80.478521,7.164628,,,,,FALSE POSITIVE
KOI 1415.01,,81.161601,13.663571,,,,,FALSE POSITIVE
KOI 1416.01,,82.686030,12.123079,,,,,FALSE POSITIVE
KOI 1443.01,,81.710045,12.714220,,,,,FALSE POSITIVE
KOI 1446.01,,82.450147,17.253652,,,,,FALSE POSITIVE
KOI 1447.01,,76.941812,9.477497,,,,,FALSE POSITIVE
KOI 1447.02,,76.941812,9.477497,,,,,FALSE POSITIVE
KOI 1449.01,,73.175957,18.362425,,,,,FALSE POSITIVE
KOI 1450.01,,75.930448,11.157094,,,,,FALSE POSITIVE
KOI 1451.01,,76.067076,19.026309,,,,,FALSE POSITIVE
KOI 1453.01,,77.902206,8.449345,,,,,FALSE POSITIVE
KOI 1454.01,,76.696933,10.565911,,,,,FALSE POSITIVE
KOI 1455.01,,73.751494,8.225231,,,,,FALSE POSITIVE
KOI 1460.01,,75.499096,12.624969,,,,,FALSE POSITIVE
KOI 1461.01,,77.126063,16.037383,,,,,FALSE POSITIVE
KOI 1462.01,,81.846957,15.655536,,,,,FALSE POSITIVE
KOI 1464.01,,77.509210,9.045391,,,,,FALSE POSITIVE
KOI 1467.01,,77.567111,8.863802,,,,,FALSE POSITIVE
KOI 1469.01,,76.873370,9.396759,,,,,FALSE POSITIVE
KOI 1471.01,,81.173160,16.951783,,,,,FALSE POSITIVE
KOI 1482.01,,74.621450,14.839204,,,,,FALSE POSITIVE
KOI 1485.01,,75.888562,19.743068,,,,,FALSE POSITIVE
KOI 1487.01,,82.401515,15.161990,,,,,FALSE POSITIVE
KOI 1490.01,,79.981430,10.226183,,,,,FALSE POSITIVE
KOI 1492.01,,81.942374,16.438845,,,,,FALSE POSITIVE
KOI 1497.01,,83.316631,12.055506,,,,,FALSE POSITIVE
KOI 1500.01,,79.663678,11.309670,,,,,FALSE POSITIVE
KOI 1504.01,,77.290048,15.945939,,,,,FALSE POSITIVE
KOI 1509.01,,79.296803,11.325470,,,,,FALSE POSITIVE
KOI 1513.01,,80.270880,10.486918,,,,,FALSE POSITIVE
KOI 1514.01,,77.455459,15.031229,,,,,FALSE POSITIVE
KOI 1524.01,,71.480982,12.729550,,,,,FALSE POSITIVE
KOI 1538.01,,80.404957,10.838142,,,,,FALSE POSITIVE
KOI 1539.01,,74.078652,17.247735,,,,,FALSE POSITIVE
KOI 1542.01,,77.870838,9.276069,,,,,FALSE POSITIVE
KOI 1548.01,,77.340232,17.269497,,,,,FALSE POSITIVE
KOI 1550.01,,77.658714,9.581800,,,,,FALSE POSITIVE
KOI 1551.01,,72.746583,11.928908,,,,,FALSE POSITIVE
KOI 1554.01,,79.831210,11.638777,,,,,FALSE POSITIVE
KOI 1555.01,,82.790141,17.367126,,,,,FALSE POSITIVE
KOI 1556.01,,80.202001,10.895790,,,,,FALSE POSITIVE
KOI 1559.01,,79.849754,11.667808,,,,,FALSE POSITIVE
KOI 1562.01,,75.828052,5.815069,,,,,FALSE POSITIVE
KOI 1565.01,,74.979080,8.151037,,,,,FALSE POSITIVE
KOI 1566.01,,75.897921,6.223517,,,,,FALSE POSITIVE
KOI 1568.01,,74.933219,7.105257,,,,,FALSE POSITIVE
KOI 1571.01,,75.375336,7.071914,,,,,FALSE POSITIVE
KOI 1575.01,,75.103909,7.648997,,,,,FALSE POSITIVE
